region,t0,policy_before,policy_after,direction,severity_change,beta_post,se_beta_post,t_stat,p_value,n_obs,r_squared
Turkey__None,2020-04-18,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-0.000547400308652809,0.0017473806184257331,-0.3132690742249265,0.7557455405599733,42,0.9987657272060686
Turkey__None,2020-04-20,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-0.0004922041480292438,0.0018177185203347383,-0.27078128022737147,0.7879872546045597,42,0.9986289840637941
Turkey__None,2020-07-22,Lockdown,Mass_Gatherings_Authorized_But_Others_Restricted,relaxing,-4,0.002315123180222815,0.0005250160660815948,4.409623494956081,0.00013894527717872585,31,0.9989124628554437
US__Alabama,2020-03-19,No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,5,-7.839396569506336e-10,6.796676911718488e-10,-1.1534160989747864,0.2563402942066033,39,0.9999999999988307
US__Alabama,2020-04-04,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-1.8164549712193067e-09,1.1824498938195008e-09,-1.5361792332289608,0.1325685147307638,42,0.9999999999967321
US__Alabama,2020-05-01,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-1.8162215248868378e-09,4.492676317408862e-09,-0.40426271482080384,0.6882280398494725,42,0.9999999999528221
US__Alabama,2020-06-16,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools,relaxing,-2,0.30765181012640863,0.10784535851134251,2.852712572642166,0.00690113864903652,42,0.19578029299569955
US__Alaska,2020-03-16,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-1.2468803398521663e-05,5.741895974054478e-06,-2.1715481184026344,0.03717934902688391,36,0.9999922299476751
US__Alaska,2020-03-24,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,3.6403797637902515e-08,7.877713579403407e-06,0.004621112112159254,0.9963364565474515,42,0.9999878631457434
US__Alaska,2020-03-28,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,3.698474461191477e-08,7.867704543226046e-06,0.004700830389437791,0.9962732576511666,42,0.9999878314700982
US__Alaska,2020-04-25,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,4.0825684772622045e-08,7.793357970760557e-06,0.005238522973767346,0.9958469874555445,42,0.9999876198995862
US__Alaska,2020-05-23,Restrict_Mass_Gatherings_and_Schools_and_Others,Mass_Gatherings_Authorized_But_Others_Restricted,relaxing,-3,0.08777176273325765,0.20803053167471894,0.4219176965355234,0.6754018694580028,42,0.18834136130337176
US__Arizona,2020-03-16,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-2.0129279948769268e-08,4.149836605508073e-09,-4.850619882732659,2.86279421701785e-05,36,0.9999999999923801
US__Arizona,2020-03-30,Mass_Gatherings_Authorized_But_Others_Restricted,Lockdown,tightening,4,-2.9451206795473757e-08,2.605715433803081e-08,-1.1302541487613356,0.2652725279660113,42,0.9999999997522784
US__Arizona,2020-05-17,Lockdown,Mass_Gatherings_Authorized_But_Others_Restricted,relaxing,-4,-2.9382428805172032e-08,1.2194657922178844e-07,-0.2409450842547473,0.8108599058615984,42,0.9999999945700988
US__Arkansas,2020-03-17,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-8.170890843871347e-05,4.543394458446156e-05,-1.798411059968981,0.08099574359260187,37,0.9999589044232832
US__Arkansas,2020-03-27,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,-9.53692339391481e-07,5.873871556589377e-05,-0.01623617966793329,0.9871287505853958,42,0.9999396677350014
US__California,2020-03-11,No_Measure,Restrict_Mass_Gatherings,tightening,1,-1.2151408873791445e-05,2.7596875330111288e-06,-4.403182870682789,0.00014139899785603482,31,0.999999584885647
US__California,2020-03-19,Restrict_Mass_Gatherings,Lockdown,tightening,5,-6.592921500576075e-06,5.6068662719226635e-06,-1.1758656584322782,0.2473663772756527,39,0.9999988288808211
US__California,2020-06-04,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-0.22599225986172003,0.16875030199725313,-1.3392109951032778,0.18825520809174634,42,0.29658785592307524
US__Colorado,2020-03-17,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-0.002266672830079062,0.0005701685955284836,-3.9754431370919425,0.0003474176188262845,37,0.9999213131567807
US__Colorado,2020-03-19,Mass_Gatherings_Authorized_But_Others_Restricted,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,tightening,2,-0.002393975747632041,0.0007693702377587119,-3.1116043097872392,0.0036327254925223595,39,0.9998656668538981
US__Colorado,2020-03-23,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,1,-0.00200333490959502,0.001237474274757829,-1.6188901462109733,0.11353084763055477,42,0.999673392098471
US__Colorado,2020-03-26,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-0.001869579935664585,0.001608608431924912,-1.1622343253711447,0.25220344494853997,42,0.9994360441521363
US__Colorado,2020-05-10,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,0.00044886542032411287,0.0032009974807123065,0.14022673339443817,0.8892025827446839,42,0.9945115706870511
US__Connecticut,2020-03-12,No_Measure,Restrict_Mass_Gatherings,tightening,1,0.004599977008559318,0.003183132610188754,1.4451100761041016,0.15914690080116234,32,0.9992901847106415
US__Connecticut,2020-03-16,Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,tightening,3,-0.007884389528056882,0.00298189278788726,-2.644088868682349,0.012438865890412876,36,0.9994893169427231
US__Connecticut,2020-03-17,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,1,-0.010811590418394412,0.002851980835533575,-3.790905704445829,0.0005870663020555167,37,0.9995498701231312
US__Delaware,2020-03-16,No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,5,-0.0046142450115748655,0.002108613775085306,-2.1882836326383157,0.035833312882068924,36,0.9996621660224883
US__Delaware,2020-03-24,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-0.012127357474149253,0.0035697466913370115,-3.397259952248062,0.0015790470108747456,42,0.9991691327360096
US__Delaware,2020-06-02,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-0.43188822769092217,0.24504757869701907,-1.7624668237384056,0.0858266123205047,42,0.2368044880725213
US__District_of_Columbia,2020-03-13,No_Measure,Restrict_Mass_Gatherings,tightening,1,0.006388315134964816,0.0025394970831176915,2.515582781107984,0.017470220840851036,33,0.9991461818666109
US__District_of_Columbia,2020-03-16,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,4,0.002022778470515742,0.002779602988378594,0.7277220808053868,0.4719158142774653,36,0.9991298257812481
US__District_of_Columbia,2020-03-30,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-0.007175469515182777,0.002359205769428069,-3.04147675805417,0.004195610463237021,42,0.9994853577243109
US__District_of_Columbia,2020-05-30,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,0.0015163304737430376,0.0040740701334489446,0.3721905671906961,0.7117658262682633,42,0.9876529504679743
US__Florida,2020-03-17,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-3.5012170187598887e-07,7.003358706355099e-08,-4.999339839015755,1.7211716647480557e-05,37,0.9999999996728197
US__Florida,2020-04-03,Mass_Gatherings_Authorized_But_Others_Restricted,Lockdown,tightening,4,-4.719809669205305e-07,5.257057571688367e-07,-0.8978044476103163,0.3747991551969676,42,0.999999984142358
US__Florida,2020-05-19,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-2.8659030451596537e-06,3.530162115516249e-06,-0.8118332675326855,0.421814878677401,42,0.9999992810264048
US__Florida,2020-06-06,Restrict_Mass_Gatherings_and_Schools_and_Others,Mass_Gatherings_Authorized_But_Others_Restricted,relaxing,-3,-0.10372688658482289,0.3541319628319544,-0.2929046159949256,0.7711479069131779,42,0.37324793661842004
US__Georgia,2020-03-18,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-8.526316267932653e-07,1.9698288560972205e-07,-4.328455358718655,0.00011951978693658383,38,0.9999999983820138
US__Georgia,2020-03-24,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,-9.032316336885903e-07,4.813918792650306e-07,-1.8762917959222896,0.06811317559892727,42,0.9999999913713132
US__Georgia,2020-04-03,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-9.017634131279983e-07,1.0807273722834586e-06,-0.8344041580280056,0.40913534498707227,42,0.9999999564874165
US__Georgia,2020-05-02,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-8.908459558532467e-07,2.8470510417194143e-06,-0.31290129428632923,0.7560228347656603,42,0.9999996967984462
US__Hawaii,2020-03-17,No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,tightening,4,-0.00024466285255054837,0.00014518713369108784,-1.685155194751026,0.1011173414378197,37,0.9993248308242596
US__Hawaii,2020-03-19,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,1,-0.00015101330036650584,0.00016188938020363146,-0.9328178301538667,0.3571284974691067,39,0.9992097684129613
US__Hawaii,2020-03-25,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,2.052098543219407e-05,0.00017723500963079712,0.11578403993060891,0.9084178352259908,42,0.9990805198198014
US__Idaho,2020-03-23,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,3.7477189464280155e-08,3.139271710776905e-06,0.011938179589751192,0.9905357990094592,42,0.999988734507126
US__Idaho,2020-03-25,Mass_Gatherings_Authorized_But_Others_Restricted,Lockdown,tightening,4,3.74106633778149e-08,3.134164206823287e-06,0.011936408212552922,0.9905372032313555,42,0.9999887432700812
US__Idaho,2020-05-02,Lockdown,Mass_Gatherings_Authorized_But_Others_Restricted,relaxing,-4,3.616449275417285e-08,3.0388299783650955e-06,0.011900795046661186,0.9905654348235948,42,0.9999889094550278
US__Illinois,2020-03-13,No_Measure,Restrict_Mass_Gatherings,tightening,1,0.0211580302518646,0.005813020638209133,3.6397652044777424,0.0010167753302525728,33,0.9918734485239127
US__Illinois,2020-03-16,Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,tightening,3,0.018558824616321308,0.007749641860203363,2.394797714669397,0.022465052198743507,36,0.9885557527136932
US__Illinois,2020-03-17,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,1,0.01677293652012766,0.008385612174335316,2.000204179661715,0.05351674960852426,37,0.9874886443582581
US__Illinois,2020-03-21,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,0.005495878547125748,0.010605122256459031,0.5182286836701475,0.6073032301754941,41,0.984115804518577
US__Indiana,2020-03-12,No_Measure,Restrict_Mass_Gatherings,tightening,1,0.0003488573128638357,0.00016567044339209396,2.105730543849584,0.044002609331856624,32,0.9999833673438405
US__Indiana,2020-03-16,Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,tightening,3,-0.0001770327808683107,0.00016365861503604733,-1.0817199010838359,0.2872186480542649,36,0.9999868302774124
US__Indiana,2020-03-19,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,1,-0.000553744162906945,0.00013823826333217402,-4.005722797430896,0.0002964898462720633,39,0.9999915999487854
US__Indiana,2020-03-25,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-0.0007866331652341104,0.00023112982505807693,-3.4034256073894826,0.0015518894520105686,42,0.9999782190808151
US__Indiana,2020-05-19,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,7.15621525781019e-06,0.0017542437872402421,0.004079373294556894,0.9967659357742709,42,0.997766837070377
US__Iowa,2020-03-17,No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,tightening,4,-0.002052983370062513,0.002834673781528595,-0.7242397285501557,0.47387298939884603,37,0.9993240261066256
US__Iowa,2020-04-04,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,1,-0.006886459418646981,0.0069851983720526116,-0.9858645455509639,0.33027665048220767,42,0.9959869542517501
US__Kansas,2020-03-17,No_Measure,Restrict_Mass_Gatherings_and_Schools,tightening,3,-0.00412478694465534,0.0008257057679907247,-4.995468246143673,1.7411681628720643e-05,37,0.9999068709452386
US__Kansas,2020-03-30,Restrict_Mass_Gatherings_and_Schools,Lockdown,tightening,3,-0.003623318183064445,0.0038982452518550276,-0.9294741477181931,0.35836106720787475,42,0.9980081167429518
US__Kansas,2020-05-05,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,0.0012691702128529627,0.005195922533425448,0.2442627280696299,0.8083078650900075,42,0.9898222637070366
US__Kentucky,2020-03-16,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-0.0002552345080771175,0.00011546975496639249,-2.210401400361537,0.034121120394785986,36,0.9999063911049427
US__Kentucky,2020-03-19,Mass_Gatherings_Authorized_But_Others_Restricted,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,tightening,2,-0.0001508504294562066,0.00014021987120846796,-1.0758134931669845,0.28916797720706877,39,0.9998759034984722
US__Kentucky,2020-03-20,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,1,-0.00010638973743635192,0.00014748122579758192,-0.721378174482845,0.47521089089898916,40,0.9998664579029605
US__Louisiana,2020-03-13,No_Measure,Restrict_Mass_Gatherings,tightening,1,-1.3355406432290218e-05,4.626851878410366e-06,-2.886499672619452,0.007155432568830777,33,0.9999999113886784
US__Louisiana,2020-03-16,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,tightening,2,-2.9655105116298004e-05,6.086681869375098e-06,-4.872129963865288,2.6874377759611434e-05,36,0.9999998681054468
US__Louisiana,2020-03-17,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,2,-3.408298686005109e-05,7.124496494637483e-06,-4.78391517010429,3.268535325195998e-05,37,0.9999998266820912
US__Louisiana,2020-03-23,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-4.0660674884116996e-05,1.844466455565307e-05,-2.204468113878221,0.03345863370217317,42,0.9999989997956871
US__Louisiana,2020-05-16,Lockdown,Mass_Gatherings_Authorized_But_Others_Restricted,relaxing,-4,-2.9922643443817476e-05,0.00015146904291942823,-0.1975495643669868,0.8444235442679475,42,0.9999257039378766
US__Maine,2020-03-16,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-0.001105432498537639,0.0004479771057442013,-2.4676093585212153,0.018959314963001628,36,0.9997980277770566
US__Maine,2020-03-18,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,-0.0008985932292478764,0.000526394186847074,-1.707072858517209,0.0966668537891271,38,0.9997405908022577
US__Maine,2020-04-02,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-0.00015013575745436662,0.0008019349483304251,-0.18721687808585874,0.8524611870720846,42,0.9994038161258995
US__Maine,2020-06-01,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,5.434365269891281e-05,0.0008890033979392478,0.0611287345187701,0.9515688810436402,42,0.9984692866528884
US__Maryland,2020-03-16,No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,5,-0.002773086207653184,0.000897879875210216,-3.0884824175438115,0.004062549458059506,36,0.9999001814923392
US__Maryland,2020-03-30,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-0.004817030987529173,0.003982941137794687,-1.2094155602300245,0.2337838438358386,42,0.9982235250273055
US__Maryland,2020-06-04,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,0.0010536799997186083,0.0030186310376755956,0.34905889012854063,0.7289227362364188,42,0.9899117660576191
US__Massachusetts,2020-03-13,No_Measure,Restrict_Mass_Gatherings,tightening,1,-0.1689330145169705,0.028017375724260572,-6.0295802212014245,1.2836659641912718e-06,33,0.9900576280588333
US__Massachusetts,2020-03-17,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,4,-0.18496898568784,0.04513684758702885,-4.097959772915007,0.00024432686773390166,37,0.9751597163964926
US__Michigan,2020-03-13,No_Measure,Restrict_Mass_Gatherings,tightening,1,0.00010015085243930515,0.00019060709176576746,0.5254308825108048,0.6031459700412372,33,0.9999835843434093
US__Michigan,2020-03-16,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,4,-0.00043634796556828604,0.00017609313623152036,-2.477938521093706,0.018504644170531437,36,0.9999879389064512
US__Michigan,2020-03-24,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-0.0011096527395065385,0.000356659388874618,-3.1112393900742985,0.003477463485341392,42,0.9999588202071792
US__Michigan,2020-06-02,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-0.5628221993195979,0.4170505042646327,-1.3495300774470904,0.18494902261412483,42,0.1364876742505492
US__Minnesota,2020-03-17,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-0.1677398084262594,0.047514117800632936,-3.530315118762974,0.0012151145047663015,37,0.9815277655271277
US__Minnesota,2020-03-28,Mass_Gatherings_Authorized_But_Others_Restricted,Lockdown,tightening,4,-0.08705547035935383,0.08675001713926297,-1.0035210738875187,0.32179552772276443,42,0.9276489812095307
US__Minnesota,2020-05-19,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,0.0016460992918397302,0.002285410515690924,0.7202641628443205,0.4756573521901397,42,0.9666529268179022
US__Mississippi,2020-03-19,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-0.00012676026896757246,0.00011137354792492901,-1.1381541787015246,0.2625741448368173,39,0.9999337449247765
US__Mississippi,2020-03-24,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,-1.3535375005731395e-05,0.00013030031314854076,-0.10387829989557457,0.9177982934844469,42,0.9999152630247687
US__Mississippi,2020-04-03,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-1.1816038331537377e-05,0.00013893859392904875,-0.08504504038360593,0.9326606727159195,42,0.9999001836767761
US__Mississippi,2020-04-28,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-7.5893580205907245e-06,0.000155445551792857,-0.04882325633032022,0.9613093310595713,42,0.9998618533567102
US__Missouri,2020-03-23,No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,5,-7.472060895715349e-06,1.4442336905582115e-06,-5.173720115078688,7.228912742851534e-06,42,0.9999999810101452
US__Missouri,2020-04-06,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-7.4270956159390574e-06,7.745326942007693e-06,-0.9589131190392144,0.34350983318942996,42,0.9999994527337827
US__Missouri,2020-05-16,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-6.886935024680188e-06,2.7301732839347113e-05,-0.25225267074457536,0.8021704786707511,42,0.9999930285263198
US__Montana,2020-03-15,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-0.00012602049829341794,5.003555234718033e-05,-2.5186191094484762,0.016976725331304232,35,0.9997238928708527
US__Montana,2020-03-24,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,6.067538147743498e-06,7.181505554680425e-05,0.08448838619624938,0.9331003578205257,42,0.9995323443599975
US__Montana,2020-03-26,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,5.978960235152205e-06,7.09927828906536e-05,0.08421926837776282,0.9333129338444248,42,0.9995356413525471
US__Montana,2020-04-27,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,4.751238711413533e-06,5.933538176105448e-05,0.08007429244404168,0.9365876627380403,42,0.9995843769224236
US__Montana,2020-06-02,Restrict_Mass_Gatherings_and_Schools_and_Others,Mass_Gatherings_Authorized_But_Others_Restricted,relaxing,-3,0.003122793043481018,0.28108378618357566,0.011109829869167635,0.9911924590173422,42,0.19951642847152007
US__Nebraska,2020-03-16,No_Measure,Restrict_Mass_Gatherings,tightening,1,-0.1441399154297684,0.048912481217516006,-2.9468943681015016,0.00585098499522374,36,0.959146656078183
US__Nebraska,2020-03-19,Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,tightening,3,-0.07531065611978568,0.06005918516086234,-1.253940690638307,0.21794528917348543,39,0.9374288286929882
US__Nebraska,2020-04-02,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,1,0.05034159593895685,0.04312274466613125,1.1674024074468365,0.2501359553972924,42,0.8783337948307927
US__Nevada,2020-03-16,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-7.191746272155108e-09,2.7696587196844982e-09,-2.5966182118547607,0.013951386994896398,36,0.9999999999952944
US__Nevada,2020-03-24,Mass_Gatherings_Authorized_But_Others_Restricted,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,3,-1.8044260777672506e-08,5.9658799836194425e-09,-3.024576563259193,0.004389504579478398,42,0.9999999999819982
US__Nevada,2020-03-31,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-1.8043335070136706e-08,1.3995033570052205e-08,-1.2892670088871676,0.2048996859741623,42,0.9999999999009345
US__Nevada,2020-05-10,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-1.8021611112326117e-08,6.289362945791187e-08,-0.2865411213767858,0.7759804635787526,42,0.9999999979984697
US__New_Hampshire,2020-03-16,No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,5,-0.003311363126523751,0.000703812603501999,-4.704893191805915,4.389603929588759e-05,36,0.9999149185440075
US__New_Hampshire,2020-03-27,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-0.0030846001444529998,0.002738185003045746,-1.1265126866964534,0.2668326429999377,42,0.9988569291232705
US__New_Jersey,2020-03-16,No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,tightening,4,-0.020781125740024334,0.003994604420088929,-5.20229878971638,1.0157956244150057e-05,36,0.999258797244941
US__New_Jersey,2020-03-18,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,1,-0.024757442096692686,0.005353339747805758,-4.624672309811896,4.95757964233956e-05,38,0.9987412632292035
US__New_Jersey,2020-03-21,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-0.024426373715892936,0.008200727919505933,-2.9785616539957767,0.0050228794229751905,41,0.997188281731134
US__New_Jersey,2020-06-10,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-0.5580666438171022,0.20402373313241917,-2.735302580974223,0.009329498241204881,42,0.21260870934543663
US__New_Mexico,2020-03-12,No_Measure,Restrict_Mass_Gatherings,tightening,1,0.00019576491830533733,8.437452438610874e-05,2.3201898882355976,0.027569642794608606,32,0.9999927672850109
US__New_Mexico,2020-03-13,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,tightening,2,0.00013970091844646773,8.73187360401303e-05,1.5998962511580952,0.12010154086740532,33,0.9999926902394513
US__New_Mexico,2020-03-16,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,2,-5.3242610293785346e-05,8.599026949346374e-05,-0.6191701759677867,0.54005561024788,36,0.9999939064138496
US__New_York,2020-03-12,No_Measure,Restrict_Mass_Gatherings,tightening,1,0.6796513324055813,0.2995146804705043,2.2691753584095595,0.030874503332515957,32,0.5428162606725453
US__New_York,2020-03-16,Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,tightening,3,-1.1246779855329985,0.2320889549253912,-4.845891894745894,2.9028360355898286e-05,36,0.7200576003672597
US__New_York,2020-03-18,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,1,-1.1436080720577784,0.21977921703890582,-5.203440468419424,8.66837802626641e-06,38,0.7411102569777158
US__New_York,2020-03-22,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-0.6260695295097531,0.2510630532429637,-2.4936744830545847,0.016992135723308488,42,0.6270525207960802
US__New_York,2020-05-29,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,0.0005917250415819616,0.0011369465256179721,0.5204510750937361,0.6056914953249759,42,0.982974821492386
US__North_Carolina,2020-03-14,No_Measure,Restrict_Mass_Gatherings_and_Schools,tightening,3,-1.3475842590928333e-07,3.905490355952532e-08,-3.450486715551403,0.0016359278256914411,34,0.9999999994257097
US__North_Carolina,2020-03-17,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,2,-1.2231971583057523e-07,5.329534351806141e-08,-2.29512951331521,0.028021702884897026,37,0.999999999068952
US__North_Carolina,2020-03-30,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-4.334647677459776e-08,1.008824352661518e-07,-0.4296731800757929,0.669798111919786,42,0.9999999971311305
US__North_Carolina,2020-05-09,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,relaxing,-1,-4.3183770612930045e-08,2.1877188815990448e-07,-0.19739177174978814,0.8445461646722991,42,0.9999999864915166
US__North_Dakota,2020-03-16,No_Measure,Mass_Gatherings_Authorized_But_Others_Restricted,tightening,2,-0.0034729063727347385,0.0010502924024071664,-3.3066090593202238,0.0022851200466211807,36,0.9998790387516341
US__Ohio,2020-03-12,No_Measure,Restrict_Mass_Gatherings,tightening,1,1.5374912760348063e-05,1.9277174812761758e-05,0.7975708530779965,0.43160202342508436,32,0.9999992585193811
US__Ohio,2020-03-15,Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,tightening,3,-4.4470595174184255e-05,1.864253132179414e-05,-2.3854375999999364,0.02314911247963969,35,0.9999994104384834
US__Ohio,2020-03-16,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,tightening,1,-6.417143998203563e-05,1.825960845893626e-05,-3.514392990756059,0.0013032284414473683,36,0.9999994598566794
US__Ohio,2020-03-23,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,tightening,1,-0.00013236515123914855,4.2018869380115495e-05,-3.1501359553902573,0.0031291937949224913,42,0.9999976361217732
